Province,Prefecture,County,Date(ignore),Month,Amt
gan-su,lin-xia,ji-shi-shan,20151101,10,20.4
gan-su,lin-xia,ji-shi-shan,20151201,11,9.1
gan-su,lin-xia,ji-shi-shan,20151231,12,6.2
gan-su,lan-zhou,lan-zhou,20150201,1,1.8
gan-su,lan-zhou,lan-zhou,20150301,2,2.1
gan-su,lan-zhou,lan-zhou,20150401,3,2.2
gan-su,lan-zhou,lan-zhou,20150501,4,12.4
gan-su,lan-zhou,lan-zhou,20150601,5,26.1
gan-su,lan-zhou,lan-zhou,20150701,6,24.9
gan-su,lan-zhou,lan-zhou,20150801,7,38.5
gan-su,lan-zhou,lan-zhou,20150901,8,37.5
gan-su,lan-zhou,lan-zhou,20151001,9,73.8
gan-su,lan-zhou,lan-zhou,20151101,10,29.5
gan-su,lan-zhou,lan-zhou,20151201,11,6.1
gan-su,lan-zhou,lan-zhou,20151231,12,5.4
gan-su,lan-zhou,yu-zhong,20150201,1,2.8
gan-su,lan-zhou,yu-zhong,20150301,2,4.3
gan-su,lan-zhou,yu-zhong,20150401,3,12.9
gan-su,lan-zhou,yu-zhong,20150501,4,15.5
gan-su,lan-zhou,yu-zhong,20150601,5,54.6
gan-su,lan-zhou,yu-zhong,20150701,6,33.1
gan-su,lan-zhou,yu-zhong,20150801,7,46.8
gan-su,lan-zhou,yu-zhong,20150901,8,18.8
gan-su,lan-zhou,yu-zhong,20151001,9,40.8
gan-su,lan-zhou,yu-zhong,20151101,10,18.6
gan-su,lan-zhou,yu-zhong,20151201,11,7.4
gan-su,lan-zhou,yu-zhong,20151231,12,4.3
gan-su,lan-zhou,yong-deng,20150201,1,0
gan-su,lan-zhou,yong-deng,20150301,2,0
gan-su,lan-zhou,yong-deng,20150401,3,0
gan-su,lan-zhou,yong-deng,20150501,4,19
gan-su,lan-zhou,yong-deng,20150601,5,28.6
gan-su,lan-zhou,yong-deng,20150701,6,40.1
gan-su,lan-zhou,yong-deng,20150801,7,55.7
gan-su,lan-zhou,yong-deng,20150901,8,20.5
gan-su,lan-zhou,yong-deng,20151001,9,43.5
gan-su,lan-zhou,yong-deng,20151101,10,0
gan-su,lan-zhou,yong-deng,20151201,11,0
gan-su,lan-zhou,gao-lan,20150201,1,2
gan-su,lan-zhou,gao-lan,20150301,2,2.8
gan-su,lan-zhou,gao-lan,20150401,3,0.9
gan-su,lan-zhou,gao-lan,20150501,4,12.9
gan-su,lan-zhou,gao-lan,20150601,5,19.8
gan-su,lan-zhou,gao-lan,20150701,6,14.8
gan-su,lan-zhou,gao-lan,20150801,7,48.8
gan-su,lan-zhou,gao-lan,20150901,8,31
gan-su,lan-zhou,gao-lan,20151001,9,29.9
gan-su,lan-zhou,gao-lan,20151101,10,15
gan-su,lan-zhou,gao-lan,20151201,11,2.5
gan-su,lan-zhou,gao-lan,20151231,12,1.8
gan-su,tian-shui,tian-shui,20150201,1,0
gan-su,tian-shui,tian-shui,20150301,2,0
gan-su,tian-shui,tian-shui,20150401,3,0
gan-su,tian-shui,tian-shui,20150501,4,68.1
gan-su,tian-shui,tian-shui,20150601,5,53.8
gan-su,tian-shui,tian-shui,20150701,6,55.7
gan-su,tian-shui,tian-shui,20150801,7,13.7
gan-su,tian-shui,tian-shui,20150901,8,28
gan-su,tian-shui,tian-shui,20151001,9,63.6
gan-su,tian-shui,tian-shui,20151101,10,18.3
gan-su,tian-shui,tian-shui,20151201,11,0
gan-su,tian-shui,zhang-jia-chuan,20150201,1,0
gan-su,tian-shui,zhang-jia-chuan,20150301,2,0
gan-su,tian-shui,zhang-jia-chuan,20150401,3,0
gan-su,tian-shui,zhang-jia-chuan,20150501,4,54.8
gan-su,tian-shui,zhang-jia-chuan,20150601,5,48
gan-su,tian-shui,zhang-jia-chuan,20150701,6,82.5
gan-su,tian-shui,zhang-jia-chuan,20150801,7,39.2
gan-su,tian-shui,zhang-jia-chuan,20150901,8,39.6
gan-su,tian-shui,zhang-jia-chuan,20151001,9,70.8
gan-su,tian-shui,zhang-jia-chuan,20151101,10,21.6
gan-su,tian-shui,zhang-jia-chuan,20151201,11,0
gan-su,tian-shui,wu-shan,20150201,1,0
gan-su,tian-shui,wu-shan,20150301,2,0
gan-su,tian-shui,wu-shan,20150401,3,0
gan-su,tian-shui,wu-shan,20150501,4,84.1
gan-su,tian-shui,wu-shan,20150601,5,48.7
gan-su,tian-shui,wu-shan,20150701,6,29.3
gan-su,tian-shui,wu-shan,20150801,7,56.8
gan-su,tian-shui,wu-shan,20150901,8,30.6
gan-su,tian-shui,wu-shan,20151001,9,49.3
gan-su,tian-shui,wu-shan,20151101,10,16.8
gan-su,tian-shui,wu-shan,20151201,11,0
gan-su,tian-shui,qing-shui,20150201,1,0
gan-su,tian-shui,qing-shui,20150301,2,0
gan-su,tian-shui,qing-shui,20150401,3,0
gan-su,tian-shui,qing-shui,20150501,4,72.8
gan-su,tian-shui,qing-shui,20150601,5,52
gan-su,tian-shui,qing-shui,20150701,6,67.9
gan-su,tian-shui,qing-shui,20150801,7,47.2
gan-su,tian-shui,qing-shui,20150901,8,61.7
gan-su,tian-shui,qing-shui,20151001,9,79
gan-su,tian-shui,qing-shui,20151101,10,11.6
gan-su,tian-shui,qing-shui,20151201,11,0
gan-su,tian-shui,gan-gu,20150201,1,0
gan-su,tian-shui,gan-gu,20150301,2,0
gan-su,tian-shui,gan-gu,20150401,3,0
gan-su,tian-shui,gan-gu,20150501,4,68.3
gan-su,tian-shui,gan-gu,20150601,5,68.8
gan-su,tian-shui,gan-gu,20150701,6,23.7
gan-su,tian-shui,gan-gu,20150801,7,51.9
gan-su,tian-shui,gan-gu,20150901,8,25.7
gan-su,tian-shui,gan-gu,20151001,9,46.7
gan-su,tian-shui,gan-gu,20151101,10,9.9
gan-su,tian-shui,gan-gu,20151201,11,0
gan-su,tian-shui,qin-an,20150201,1,0
gan-su,tian-shui,qin-an,20150301,2,0
gan-su,tian-shui,qin-an,20150401,3,0
gan-su,tian-shui,qin-an,20150501,4,72.8
gan-su,tian-shui,qin-an,20150601,5,41.6
gan-su,tian-shui,qin-an,20150701,6,50.4
gan-su,tian-shui,qin-an,20150801,7,35.6
gan-su,tian-shui,qin-an,20150901,8,31.9
gan-su,tian-shui,qin-an,20151001,9,71.2
gan-su,tian-shui,qin-an,20151101,10,12.1
gan-su,tian-shui,qin-an,20151201,11,0
gan-su,tian-shui,mai-ji,20150201,1,0.2
gan-su,tian-shui,mai-ji,20150301,2,2.8
gan-su,tian-shui,mai-ji,20150401,3,37.5
gan-su,tian-shui,mai-ji,20150501,4,65.5
gan-su,tian-shui,mai-ji,20150601,5,38.8
gan-su,tian-shui,mai-ji,20150701,6,59.7
gan-su,tian-shui,mai-ji,20150801,7,23.9
gan-su,tian-shui,mai-ji,20150901,8,40
gan-su,tian-shui,mai-ji,20151001,9,75.3
gan-su,tian-shui,mai-ji,20151101,10,18.7
gan-su,tian-shui,mai-ji,20151201,11,6.4
gan-su,tian-shui,mai-ji,20151231,12,4.7
gan-su,ding-xi,lin-tao,20150201,1,8.3
gan-su,ding-xi,lin-tao,20150301,2,1.3
gan-su,ding-xi,lin-tao,20150401,3,6.8
gan-su,ding-xi,lin-tao,20150501,4,28.6
gan-su,ding-xi,lin-tao,20150601,5,51
gan-su,ding-xi,lin-tao,20150701,6,42.3
gan-su,ding-xi,lin-tao,20150801,7,52.5
gan-su,ding-xi,lin-tao,20150901,8,74.6
gan-su,ding-xi,lin-tao,20151001,9,45.9
gan-su,ding-xi,lin-tao,20151101,10,20.4
gan-su,ding-xi,lin-tao,20151201,11,14.5
gan-su,ding-xi,lin-tao,20151231,12,4.7
gan-su,ding-xi,an-ding,20150201,1,2.7
gan-su,ding-xi,an-ding,20150301,2,3.1
gan-su,ding-xi,an-ding,20150401,3,11.2
gan-su,ding-xi,an-ding,20150501,4,38.7
gan-su,ding-xi,an-ding,20150601,5,48.2
gan-su,ding-xi,an-ding,20150701,6,36.1
gan-su,ding-xi,an-ding,20150801,7,63.3
gan-su,ding-xi,an-ding,20150901,8,18.3
gan-su,ding-xi,an-ding,20151001,9,29.8
gan-su,ding-xi,an-ding,20151101,10,18.2
gan-su,ding-xi,an-ding,20151201,11,18.8
gan-su,ding-xi,an-ding,20151231,12,5.3
gan-su,ding-xi,ding-xi,20150201,1,2.7
gan-su,ding-xi,ding-xi,20150301,2,3.1
gan-su,ding-xi,ding-xi,20150401,3,11.2
gan-su,ding-xi,ding-xi,20150501,4,38.7
gan-su,ding-xi,ding-xi,20150601,5,48.2
gan-su,ding-xi,ding-xi,20150701,6,36.1
gan-su,ding-xi,ding-xi,20150801,7,63.3
gan-su,ding-xi,ding-xi,20150901,8,18.3
gan-su,ding-xi,ding-xi,20151001,9,29.8
gan-su,ding-xi,ding-xi,20151101,10,18.2
gan-su,ding-xi,ding-xi,20151201,11,18.8
gan-su,ding-xi,ding-xi,20151231,12,5.3
gan-su,ding-xi,min-xian,20150201,1,3.8
gan-su,ding-xi,min-xian,20150301,2,3.9
gan-su,ding-xi,min-xian,20150401,3,11.3
gan-su,ding-xi,min-xian,20150501,4,56.9
gan-su,ding-xi,min-xian,20150601,5,63.9
gan-su,ding-xi,min-xian,20150701,6,90.7
gan-su,ding-xi,min-xian,20150801,7,88.4
gan-su,ding-xi,min-xian,20150901,8,58.9
gan-su,ding-xi,min-xian,20151001,9,52.8
gan-su,ding-xi,min-xian,20151101,10,29.4
gan-su,ding-xi,min-xian,20151201,11,8.8
gan-su,ding-xi,min-xian,20151231,12,1.6
gan-su,ding-xi,wei-yuan,20150201,1,0
gan-su,ding-xi,wei-yuan,20150301,2,0
gan-su,ding-xi,wei-yuan,20150401,3,0
gan-su,ding-xi,wei-yuan,20150501,4,42.6
gan-su,ding-xi,wei-yuan,20150601,5,58
gan-su,ding-xi,wei-yuan,20150701,6,31.5
gan-su,ding-xi,wei-yuan,20150801,7,69.6
gan-su,ding-xi,wei-yuan,20150901,8,19.9
gan-su,ding-xi,wei-yuan,20151001,9,42.7
gan-su,ding-xi,wei-yuan,20151101,10,0
gan-su,ding-xi,wei-yuan,20151201,11,0
gan-su,ding-xi,zhang-xian,20150201,1,0
gan-su,ding-xi,zhang-xian,20150301,2,0
gan-su,ding-xi,zhang-xian,20150401,3,0
gan-su,ding-xi,zhang-xian,20150501,4,50.9
gan-su,ding-xi,zhang-xian,20150601,5,52
gan-su,ding-xi,zhang-xian,20150701,6,35.6
gan-su,ding-xi,zhang-xian,20150801,7,97.7
gan-su,ding-xi,zhang-xian,20150901,8,37.8
gan-su,ding-xi,zhang-xian,20151001,9,32.4
gan-su,ding-xi,zhang-xian,20151101,10,0
gan-su,ding-xi,zhang-xian,20151201,11,0
gan-su,ding-xi,tong-wei,20150201,1,0
gan-su,ding-xi,tong-wei,20150301,2,0
gan-su,ding-xi,tong-wei,20150401,3,0
gan-su,ding-xi,tong-wei,20150501,4,30.6
gan-su,ding-xi,tong-wei,20150601,5,55
gan-su,ding-xi,tong-wei,20150701,6,39.5
gan-su,ding-xi,tong-wei,20150801,7,68.7
gan-su,ding-xi,tong-wei,20150901,8,18.3
gan-su,ding-xi,tong-wei,20151001,9,49.1
gan-su,ding-xi,tong-wei,20151101,10,0
gan-su,ding-xi,tong-wei,20151201,11,0
gan-su,ding-xi,long-xi,20150201,1,0
gan-su,ding-xi,long-xi,20150301,2,0
gan-su,ding-xi,long-xi,20150401,3,0
gan-su,ding-xi,long-xi,20150501,4,50.8
gan-su,ding-xi,long-xi,20150601,5,55.5
gan-su,ding-xi,long-xi,20150701,6,43
gan-su,ding-xi,long-xi,20150801,7,65.4
gan-su,ding-xi,long-xi,20150901,8,36.5
gan-su,ding-xi,long-xi,20151001,9,30.5
gan-su,ding-xi,long-xi,20151101,10,0
gan-su,ding-xi,long-xi,20151201,11,0
gan-su,ping-liang,hua-ting,20150201,1,0
gan-su,ping-liang,hua-ting,20150301,2,0
gan-su,ping-liang,hua-ting,20150401,3,0
gan-su,ping-liang,hua-ting,20150501,4,89
gan-su,ping-liang,hua-ting,20150601,5,34.7
gan-su,ping-liang,hua-ting,20150701,6,105.8
gan-su,ping-liang,hua-ting,20150801,7,36.5
gan-su,ping-liang,hua-ting,20150901,8,70.3
gan-su,ping-liang,hua-ting,20151001,9,118
gan-su,ping-liang,hua-ting,20151101,10,0
gan-su,ping-liang,hua-ting,20151201,11,0
gan-su,ping-liang,kong-tong,20150201,1,2.9
gan-su,ping-liang,kong-tong,20150301,2,5.9
gan-su,ping-liang,kong-tong,20150401,3,30.4
gan-su,ping-liang,kong-tong,20150501,4,78.8
gan-su,ping-liang,kong-tong,20150601,5,41.1
gan-su,ping-liang,kong-tong,20150701,6,80.6
gan-su,ping-liang,kong-tong,20150801,7,12.6
gan-su,ping-liang,kong-tong,20150901,8,62.9
gan-su,ping-liang,kong-tong,20151001,9,100.4
gan-su,ping-liang,kong-tong,20151101,10,38.2
gan-su,ping-liang,kong-tong,20151201,11,22.9
gan-su,ping-liang,kong-tong,20151231,12,6.8
gan-su,ping-liang,chong-xin,20150201,1,0
gan-su,ping-liang,chong-xin,20150301,2,0
gan-su,ping-liang,chong-xin,20150401,3,0
gan-su,ping-liang,chong-xin,20150501,4,81.1
gan-su,ping-liang,chong-xin,20150601,5,33.2
gan-su,ping-liang,chong-xin,20150701,6,76.8
gan-su,ping-liang,chong-xin,20150801,7,17.6
gan-su,ping-liang,chong-xin,20150901,8,85.4
gan-su,ping-liang,chong-xin,20151001,9,84.7
gan-su,ping-liang,chong-xin,20151101,10,0
gan-su,ping-liang,chong-xin,20151201,11,0
gan-su,ping-liang,ping-liang,20150201,1,2.9
gan-su,ping-liang,ping-liang,20150301,2,5.9
gan-su,ping-liang,ping-liang,20150401,3,30.4
gan-su,ping-liang,ping-liang,20150501,4,78.8
gan-su,ping-liang,ping-liang,20150601,5,41.1
gan-su,ping-liang,ping-liang,20150701,6,80.6
gan-su,ping-liang,ping-liang,20150801,7,12.6
gan-su,ping-liang,ping-liang,20150901,8,62.9
gan-su,ping-liang,ping-liang,20151001,9,100.4
gan-su,ping-liang,ping-liang,20151101,10,38.2
gan-su,ping-liang,ping-liang,20151201,11,22.9
gan-su,ping-liang,ping-liang,20151231,12,6.8
gan-su,ping-liang,zhuang-lang,20150201,1,0
gan-su,ping-liang,zhuang-lang,20150301,2,0
gan-su,ping-liang,zhuang-lang,20150401,3,0
gan-su,ping-liang,zhuang-lang,20150501,4,69.2
gan-su,ping-liang,zhuang-lang,20150601,5,36.8
gan-su,ping-liang,zhuang-lang,20150701,6,57.9
gan-su,ping-liang,zhuang-lang,20150801,7,53.4
gan-su,ping-liang,zhuang-lang,20150901,8,57
gan-su,ping-liang,zhuang-lang,20151001,9,62.1
gan-su,ping-liang,zhuang-lang,20151101,10,0
gan-su,ping-liang,zhuang-lang,20151201,11,0
gan-su,ping-liang,jing-chuan,20150201,1,0
gan-su,ping-liang,jing-chuan,20150301,2,0
gan-su,ping-liang,jing-chuan,20150401,3,0
gan-su,ping-liang,jing-chuan,20150501,4,72
gan-su,ping-liang,jing-chuan,20150601,5,31
gan-su,ping-liang,jing-chuan,20150701,6,74.7
gan-su,ping-liang,jing-chuan,20150801,7,43.7
gan-su,ping-liang,jing-chuan,20150901,8,71.7
gan-su,ping-liang,jing-chuan,20151001,9,57.5
gan-su,ping-liang,jing-chuan,20151101,10,0
gan-su,ping-liang,jing-chuan,20151201,11,0
gan-su,ping-liang,ling-tai,20150201,1,0
gan-su,ping-liang,ling-tai,20150301,2,0
gan-su,ping-liang,ling-tai,20150401,3,0
gan-su,ping-liang,ling-tai,20150501,4,77
gan-su,ping-liang,ling-tai,20150601,5,32.6
gan-su,ping-liang,ling-tai,20150701,6,115.9
gan-su,ping-liang,ling-tai,20150801,7,37.5
gan-su,ping-liang,ling-tai,20150901,8,118.2
gan-su,ping-liang,ling-tai,20151001,9,68.7
gan-su,ping-liang,ling-tai,20151101,10,0
gan-su,ping-liang,ling-tai,20151201,11,0
gan-su,ping-liang,jing-ning,20150201,1,0
gan-su,ping-liang,jing-ning,20150301,2,0
gan-su,ping-liang,jing-ning,20150401,3,0
gan-su,ping-liang,jing-ning,20150501,4,54.3
gan-su,ping-liang,jing-ning,20150601,5,47.8
gan-su,ping-liang,jing-ning,20150701,6,47.5
gan-su,ping-liang,jing-ning,20150801,7,62.7
gan-su,ping-liang,jing-ning,20150901,8,15.3
gan-su,ping-liang,jing-ning,20151001,9,48
gan-su,ping-liang,jing-ning,20151101,10,0
gan-su,ping-liang,jing-ning,20151201,11,0
gan-su,qing-yang,hua-chi,20150201,1,0
gan-su,qing-yang,hua-chi,20150301,2,0
gan-su,qing-yang,hua-chi,20150401,3,0
gan-su,qing-yang,hua-chi,20150501,4,55.6
gan-su,qing-yang,hua-chi,20150601,5,23.6
gan-su,qing-yang,hua-chi,20150701,6,38.5
gan-su,qing-yang,hua-chi,20150801,7,13.4
gan-su,qing-yang,hua-chi,20150901,8,59.8
gan-su,qing-yang,hua-chi,20151001,9,78.3
gan-su,qing-yang,hua-chi,20151101,10,55.6
gan-su,qing-yang,hua-chi,20151201,11,0
gan-su,qing-yang,he-shui,20150201,1,0
gan-su,qing-yang,he-shui,20150301,2,0
gan-su,qing-yang,he-shui,20150401,3,0
gan-su,qing-yang,he-shui,20150501,4,63.1
gan-su,qing-yang,he-shui,20150601,5,32.7
gan-su,qing-yang,he-shui,20150701,6,69
gan-su,qing-yang,he-shui,20150801,7,24.9
gan-su,qing-yang,he-shui,20150901,8,79.6
gan-su,qing-yang,he-shui,20151001,9,72.8
gan-su,qing-yang,he-shui,20151101,10,40.7
gan-su,qing-yang,he-shui,20151201,11,0
gan-su,qing-yang,ning-xian,20150201,1,0
gan-su,qing-yang,ning-xian,20150301,2,0
gan-su,qing-yang,ning-xian,20150401,3,0
gan-su,qing-yang,ning-xian,20150501,4,69.9
gan-su,qing-yang,ning-xian,20150601,5,31.7
gan-su,qing-yang,ning-xian,20150701,6,69.8
gan-su,qing-yang,ning-xian,20150801,7,18.4
gan-su,qing-yang,ning-xian,20150901,8,120.1
gan-su,qing-yang,ning-xian,20151001,9,56.9
gan-su,qing-yang,ning-xian,20151101,10,44.4
gan-su,qing-yang,ning-xian,20151201,11,0
gan-su,qing-yang,qing-cheng,20150201,1,0
gan-su,qing-yang,qing-cheng,20150301,2,0
gan-su,qing-yang,qing-cheng,20150401,3,0
gan-su,qing-yang,qing-cheng,20150501,4,54.9
gan-su,qing-yang,qing-cheng,20150601,5,24.1
gan-su,qing-yang,qing-cheng,20150701,6,46.6
gan-su,qing-yang,qing-cheng,20150801,7,3.3
gan-su,qing-yang,qing-cheng,20150901,8,51.1
gan-su,qing-yang,qing-cheng,20151001,9,62.9
gan-su,qing-yang,qing-cheng,20151101,10,45.7
gan-su,qing-yang,qing-cheng,20151201,11,0
gan-su,qing-yang,qing-yang,20150201,1,0
gan-su,qing-yang,qing-yang,20150301,2,0
gan-su,qing-yang,qing-yang,20150401,3,0
gan-su,qing-yang,qing-yang,20150501,4,54.9
gan-su,qing-yang,qing-yang,20150601,5,24.1
gan-su,qing-yang,qing-yang,20150701,6,46.6
gan-su,qing-yang,qing-yang,20150801,7,3.3
gan-su,qing-yang,qing-yang,20150901,8,51.1
gan-su,qing-yang,qing-yang,20151001,9,62.9
gan-su,qing-yang,qing-yang,20151101,10,45.7
gan-su,qing-yang,qing-yang,20151201,11,0
gan-su,qing-yang,zheng-ning,20150201,1,0
gan-su,qing-yang,zheng-ning,20150301,2,0
gan-su,qing-yang,zheng-ning,20150401,3,0
gan-su,qing-yang,zheng-ning,20150501,4,76.6
gan-su,qing-yang,zheng-ning,20150601,5,44.3
gan-su,qing-yang,zheng-ning,20150701,6,78.4
gan-su,qing-yang,zheng-ning,20150801,7,67.5
gan-su,qing-yang,zheng-ning,20150901,8,173.8
gan-su,qing-yang,zheng-ning,20151001,9,91.4
gan-su,qing-yang,zheng-ning,20151101,10,56.5
gan-su,qing-yang,zheng-ning,20151201,11,0
gan-su,qing-yang,huan-xian,20150201,1,5.3
gan-su,qing-yang,huan-xian,20150301,2,1.8
gan-su,qing-yang,huan-xian,20150401,3,20.8
gan-su,qing-yang,huan-xian,20150501,4,50.4
gan-su,qing-yang,huan-xian,20150601,5,19.6
gan-su,qing-yang,huan-xian,20150701,6,34.4
gan-su,qing-yang,huan-xian,20150801,7,18.8
gan-su,qing-yang,huan-xian,20150901,8,54.9
gan-su,qing-yang,huan-xian,20151001,9,66.1
gan-su,qing-yang,huan-xian,20151101,10,26.3
gan-su,qing-yang,huan-xian,20151201,11,33.2
gan-su,qing-yang,huan-xian,20151231,12,11.6
gan-su,qing-yang,zhen-yuan,20150201,1,0
gan-su,qing-yang,zhen-yuan,20150301,2,0
gan-su,qing-yang,zhen-yuan,20150401,3,0
gan-su,qing-yang,zhen-yuan,20150501,4,72.2
gan-su,qing-yang,zhen-yuan,20150601,5,31.1
gan-su,qing-yang,zhen-yuan,20150701,6,53.7
gan-su,qing-yang,zhen-yuan,20150801,7,19.9
gan-su,qing-yang,zhen-yuan,20150901,8,87
gan-su,qing-yang,zhen-yuan,20151001,9,62.1
gan-su,qing-yang,zhen-yuan,20151101,10,30
gan-su,qing-yang,zhen-yuan,20151201,11,0
gan-su,zhang-ye,lin-ze,20150201,1,0
gan-su,zhang-ye,lin-ze,20150301,2,0
gan-su,zhang-ye,lin-ze,20150401,3,0
gan-su,zhang-ye,lin-ze,20150501,4,4.4
gan-su,zhang-ye,lin-ze,20150601,5,17.6
gan-su,zhang-ye,lin-ze,20150701,6,17.3
gan-su,zhang-ye,lin-ze,20150801,7,32
gan-su,zhang-ye,lin-ze,20150901,8,2.3
gan-su,zhang-ye,lin-ze,20151001,9,16.5
gan-su,zhang-ye,lin-ze,20151101,10,0
gan-su,zhang-ye,lin-ze,20151201,11,0
gan-su,zhang-ye,shan-dan,20150201,1,3.4
gan-su,zhang-ye,shan-dan,20150301,2,3.7
gan-su,zhang-ye,shan-dan,20150401,3,0
gan-su,zhang-ye,shan-dan,20150501,4,37
gan-su,zhang-ye,shan-dan,20150601,5,25
gan-su,zhang-ye,shan-dan,20150701,6,36.9
gan-su,zhang-ye,shan-dan,20150801,7,47
gan-su,zhang-ye,shan-dan,20150901,8,18.5
gan-su,zhang-ye,shan-dan,20151001,9,38.4
gan-su,zhang-ye,shan-dan,20151101,10,18.2
gan-su,zhang-ye,shan-dan,20151201,11,4.9
gan-su,zhang-ye,shan-dan,20151231,12,3.6
gan-su,zhang-ye,zhang-ye,20150201,1,3.5
gan-su,zhang-ye,zhang-ye,20150301,2,1.6
gan-su,zhang-ye,zhang-ye,20150401,3,0
gan-su,zhang-ye,zhang-ye,20150501,4,19.1
gan-su,zhang-ye,zhang-ye,20150601,5,17.2
gan-su,zhang-ye,zhang-ye,20150701,6,18.8
gan-su,zhang-ye,zhang-ye,20150801,7,30.8
gan-su,zhang-ye,zhang-ye,20150901,8,5.8
gan-su,zhang-ye,zhang-ye,20151001,9,27.6
gan-su,zhang-ye,zhang-ye,20151101,10,7.3
gan-su,zhang-ye,zhang-ye,20151201,11,2
gan-su,zhang-ye,zhang-ye,20151231,12,1.7
gan-su,zhang-ye,min-le,20150201,1,0
gan-su,zhang-ye,min-le,20150301,2,0
gan-su,zhang-ye,min-le,20150401,3,0
gan-su,zhang-ye,min-le,20150501,4,27.5
gan-su,zhang-ye,min-le,20150601,5,66.6
gan-su,zhang-ye,min-le,20150701,6,55.8
gan-su,zhang-ye,min-le,20150801,7,61.4
gan-su,zhang-ye,min-le,20150901,8,22.6
gan-su,zhang-ye,min-le,20151001,9,95.6
gan-su,zhang-ye,min-le,20151101,10,0
gan-su,zhang-ye,min-le,20151201,11,0
gan-su,zhang-ye,su-nan,20150201,1,0
gan-su,zhang-ye,su-nan,20150301,2,0
gan-su,zhang-ye,su-nan,20150401,3,0
gan-su,zhang-ye,su-nan,20150501,4,11.6
gan-su,zhang-ye,su-nan,20150601,5,49.4
gan-su,zhang-ye,su-nan,20150701,6,43.9
gan-su,zhang-ye,su-nan,20150801,7,96.8
gan-su,zhang-ye,su-nan,20150901,8,47.4
gan-su,zhang-ye,su-nan,20151001,9,45.1
gan-su,zhang-ye,su-nan,20151101,10,0
gan-su,zhang-ye,su-nan,20151201,11,0
gan-su,zhang-ye,gao-tai,20150201,1,2.4
gan-su,zhang-ye,gao-tai,20150301,2,2.1
gan-su,zhang-ye,gao-tai,20150401,3,0
gan-su,zhang-ye,gao-tai,20150501,4,10.4
gan-su,zhang-ye,gao-tai,20150601,5,8.5
gan-su,zhang-ye,gao-tai,20150701,6,25.1
gan-su,zhang-ye,gao-tai,20150801,7,25.5
gan-su,zhang-ye,gao-tai,20150901,8,0.2
gan-su,zhang-ye,gao-tai,20151001,9,22.8
gan-su,zhang-ye,gao-tai,20151101,10,7.4
gan-su,zhang-ye,gao-tai,20151201,11,2.2
gan-su,zhang-ye,gao-tai,20151231,12,2.6
gan-su,wu-wei,gu-lang,20150201,1,0
gan-su,wu-wei,gu-lang,20150301,2,0
gan-su,wu-wei,gu-lang,20150401,3,0
gan-su,wu-wei,gu-lang,20150501,4,13.7
gan-su,wu-wei,gu-lang,20150601,5,23.8
gan-su,wu-wei,gu-lang,20150701,6,53.2
gan-su,wu-wei,gu-lang,20150801,7,56.5
gan-su,wu-wei,gu-lang,20150901,8,24.8
gan-su,wu-wei,gu-lang,20151001,9,0
gan-su,wu-wei,gu-lang,20151101,10,0
gan-su,wu-wei,gu-lang,20151201,11,0
gan-su,wu-wei,tian-zhu,20150201,1,0
gan-su,wu-wei,tian-zhu,20150301,2,0
