num,id,Province,Place,time,ph,sol,amm,per,toc,Points,Result,Y,rain
3,151,Anhui,Suzhousixiangongluqiao,2015120112,7.82,14.19,6.6,6.1,0.43,8,Clean,0,0
3,154,Henan,Xinyanghuaibinshuiwenzhan,2015120112,7.44,11.31,0.2,3.5,0.47,5,Clean,0,0
3,155,Anhui,Bozhouyanji,2015120112,7.6,4.91,0.06,-1,-1,6,Clean,0,0
3,162,Henan,Xinyangjiangjishuiwenzhan,2015120112,8.08,9.96,1.2,6.6,0.42,5,Clean,0,0
3,164,Jiangsu,Xuzhoulijiqiao,2015120112,7.8,7.97,4.03,7.64,0.69,8,Clean,0,0
3,167,Guizhou,Chishuilianyuxi,2015120112,7.77,10.31,3.35,9999,0.27,6,Clean,0,0.8
3,168,Hubei,Ezhouqixing,2015120112,7.95,9.85,3.39,9999,0.27,6,Clean,0,0
3,173,Hunan,Changdepotou,2015120112,7.72,10.18,4.24,9999,0.16,7,Clean,0,1.9
3,175,Hunan,Changdeshahekou,2015120112,7.91,-1,0.78,9999,0.6,5,Clean,0,0
3,176,Hunan,Yiyangnanzui,2015120112,9.67,13.5,1.66,9999,0.32,14,Polluted,1,0
3,177,Yunnan,Yuxigushan,2015120112,8.8,8.78,0.62,9999,0.05,4,Clean,0,0
3,178,Ningxia,Shizuishanmahuanggou,2015120112,8.26,8.1,4.64,9999,0.39,7,Clean,0,0.5
3,179,Gansu,Tianshuiniubei,2015120112,7.94,8.49,2.1,9999,0.25,6,Clean,0,0
3,180,Jilin,Jianshanghuolong,2015120112,8.77,-1,2.09,9999,0.25,5,Clean,0,0
3,181,Qinghai,Huangshuiminheqiao,2015120112,8.41,9.27,3.61,9999,2.49,14,Polluted,1,0
3,182,Neimenggu,Hulunbeiercuogang,2015120112,7.3,5.32,6.5,9999,0.02,9,Clean,0,0
3,183,Neimenggu,Hulunbeierdatieqiao,2015120112,7.18,10.38,2,9999,0.12,4,Clean,0,0
3,186,Jilin,Linjiangweishahe,2015120112,7.78,2.7,2.57,9999,0.21,13,Polluted,1,0
3,187,Jilin,Changbailvjiangcun,2015120112,7.19,16.6,1.12,9999,0.19,5,Clean,0,0
3,188,Jilin,Dunhuaxindian,2015120112,7.68,11.53,3.87,9999,-1,4,Clean,0,0
3,190,Hainan,Changhuajiang,2015120112,7.12,7.99,1.71,9999,0.09,4,Clean,0,0
3,191,Heilongjiang,Hulin,2015120112,7.43,10.01,8.61,9999,0.23,8,Clean,0,0
3,192,Hainan,Haikoutieqiaocun,2015120112,7.75,6.9,7.9,9999,0.14,8,Clean,0,0
3,193,Jiangxi,Jiujiangduchang,2015120112,7.06,8.45,2.76,9999,0.15,5,Clean,0,0
3,195,Jilin,Songyuansonglin,2015120112,8.54,14.65,2.39,9999,1.02,8,Clean,0,0
3,196,Heilongjiang,Jiayin,2015120112,7.46,12.35,7.09,9999,0.25,8,Clean,0,0
3,197,Yunnan,Dalixiaoguanyi,2015120112,8.63,8.34,2.07,9999,2.62,14,Polluted,1,0
3,198,Xinjiang,Eerqisinanwanshuiwenzhan,2015120112,7.99,12.9,1.3,9999,-1,3,Clean,0,0
3,203,Jiangxi,Shangraokangshan,2015120112,7.04,8.33,2,9999,0.23,5,Clean,0,0
3,204,Heilongjiang,Jiamusijiangxindao,2015120112,6.83,10.24,0.61,5.15,0.22,5,Clean,0,0
3,205,Heilongjiang,Mudanjiangkounei,2015120112,7.54,15.03,4.73,9999,0.13,6,Clean,0,0
3,207,Heilongjiang,Jixizhiyiqiao,2015120112,6.9,4.01,5.1,-1,0.35,10,Polluted,1,0
3,208,Heilongjiang,Jixidangbizhen,2015120112,7.06,16.23,4,-1,0.16,6,Clean,0,0
3,212,Neimenggu,Hulunbeierbeierhu,2015120112,8.58,10.94,9.42,15.9,2.61,16,Polluted,1,0
3,214,Xicang,Linzhimirui,2015120112,8.39,7.56,0.98,1.81,-1,3,Clean,0,0
3,215,Heilongjiang,Fuyuan,2015120112,6.97,12.03,7.78,9999,0.24,8,Clean,0,0
3,216,Guangxi,Chongzuobajiaodianzhan,2015120112,8.19,8.82,0.46,0.66,0.02,4,Clean,0,0
3,217,Yunnan,Baoshanhongqiqiao,2015120112,7.99,8.2,1.46,4.31,0.11,4,Clean,0,0
3,218,Heilongjiang,Haerbinhulanhetieluqiao,2015120112,7.54,10.59,3.3,9999,1.33,8,Clean,0,0
3,219,Yunnan,Dalierhaijinhezhan,2015120112,8.42,8.9,4.4,4.88,0.19,7,Clean,0,0
4,5,Zhongqing,Zhutuo,2015120116,8.17,9.8,1.01,9999,0.26,5,Clean,0,4.6
4,8,Zhejiang,Huzhouxintanggang,2015120116,7.42,8.42,1.89,9999,0.57,6,Clean,0,0
4,12,Henan,Jiyuanxiaolangdi,2015120116,8.81,10.89,1.53,9999,0.14,4,Clean,0,0
4,14,Heilongjiang,Zhaoyuan,2015120116,-1,9.82,6.8,9999,0.3,7,Clean,0,13.8
4,18,Jiangsu,Nanjinglinshan,2015120116,8.31,7.8,2.73,9999,0.14,5,Clean,0,0
4,19,Jiangsu,Xuyi,2015120116,7.54,9.53,3.96,9999,0.17,6,Clean,0,0
4,20,Jiangsu,Peicang,2015120116,7.32,10.18,4.75,4.66,0.33,7,Clean,0,0
4,56,Anhui,Anqingwanhekou,2015120116,7.56,8.4,3.22,9999,0.17,6,Clean,0,0
4,59,Anhui,Jieshouqidukou,2015120116,7.86,6.61,6.8,7.9,1.37,11,Polluted,1,0
4,60,Tianjin,Sanchakou,2015120116,7.38,9.83,4.88,9999,2.07,15,Polluted,1,0
4,62,Yunnan,Kunmingxiyuansuidao,2015120116,8.05,9.18,4.1,9999,0.51,8,Clean,0,0
4,63,Guangdong,Guangzhouchangzhou,2015120116,7,4.34,2.1,9999,0.52,10,Polluted,1,0
4,64,Guangdong,Qingyuanqixinggang,2015120116,7.23,10.62,1.03,0.84,0.28,5,Clean,0,1.9
4,67,Jilin,Changchunsonghuajiangcun,2015120116,7.28,8.85,2.9,9999,0.53,7,Clean,0,1.1
4,68,Jilin,Baichengbaishatan,2015120116,7.49,10.79,3.9,9999,0.19,6,Clean,0,4.3
4,69,Heilongjiang,Tongjiang,2015120116,6.9,13.13,-1,9999,0.38,4,Clean,0,0
4,73,Beijing,Mentougouyanhecheng,2015120116,8.58,11.35,1.61,9999,0.13,4,Clean,0,0
4,74,Sichuan,Panzhihualongdong,2015120116,8.41,9.33,1.37,9999,-1,3,Clean,0,0
4,76,Jiangxi,Jiujianghexishuichang,2015120116,7.63,10.9,2.51,9999,0.18,6,Clean,0,0
4,77,Jiangsu,Wuxishazhu,2015120116,7.56,11.12,4.09,9999,0.12,6,Clean,0,0
4,79,Guangxi,Wuzhoujieshou,2015120116,7.23,10.04,-1,9999,0.21,4,Clean,0,0.7
4,81,Gansu,Lanzhouxinchengqiao,2015120116,7.35,9.31,3.05,9999,0.09,5,Clean,0,0
4,83,Neimenggu,Baotouhuajiangyingzi,2015120116,7.79,12.54,5.2,9999,0.29,7,Clean,0,0
4,84,Shanxi,Yunchenghejindaqiao,2015120116,7.95,10.23,12.4,25.3,-1,10,Polluted,1,0
4,85,Shandong,Jinanbokou,2015120116,8.57,11.09,1.38,9999,0.29,5,Clean,0,0
4,103,Jiangsu,Suzhouxishan,2015120116,8.28,7.06,2.8,9999,0.46,7,Clean,0,0
4,104,Zhejiang,Hangzhoujiukengkou,2015120116,7.42,10.04,1.49,9999,0.1,4,Clean,0,0
4,106,Anhui,Huaibeixiaowangqiao,2015120116,8.62,12.25,6.89,9999,0.19,8,Clean,0,0
4,109,Anhui,Bangbubangbuzha,2015120116,7.37,9.14,2.46,9999,0.32,6,Clean,0,0
4,110,Hunan,Changshaxingang,2015120116,5.94,7.48,1.88,9999,0.19,15,Polluted,1,8.3
4,111,Jiangsu,Yixinglanshanzui,2015120116,7.61,9.56,8.57,9999,0.29,8,Clean,0,0
4,112,Jiangsu,Yangzhousanjiangying,2015120116,7.23,9.23,2.1,9999,0.47,6,Clean,0,0
4,113,Ningxia,Zhongweixindun,2015120116,8.57,9.94,3.3,9999,-1,4,Clean,0,0
4,114,Jiangxi,Jiujianghamashi,2015120116,7.19,9.15,3.65,9999,0.21,6,Clean,0,0
4,117,Sichuan,Yibinliangjianggou,2015120116,7.6,9.37,1.79,9999,0.16,5,Clean,0,3.5
4,118,Sichuan,Luzhoutuojiangerqiao,2015120116,7.85,7.59,2.88,9999,0.13,5,Clean,0,0
4,119,Sichuan,Leshanminjiangdaqiao,2015120116,7.73,9.51,2.86,9999,0.4,6,Clean,0,0
4,121,Neimenggu,Wuhaihaibowan,2015120116,8.37,10.13,4.04,9999,0.34,7,Clean,0,0
4,122,Henan,Zhoukoushenqiuzha,2015120116,7.2,5.63,6.61,6.55,1.4,12,Polluted,1,0
4,124,Yunnan,Kunmingguanyinshan,2015120116,9.44,9.88,9.36,9999,2.71,25,Polluted,1,0
4,125,Hubei,Danjiangkouhujialing,2015120116,7.87,9.44,-1,9999,0.13,3,Clean,0,0
4,126,Guangxi,Guigangshizui,2015120116,6.98,7,0.7,9999,0.32,6,Clean,0,0
4,127,Guangxi,Pingxiangpingerguan,2015120116,7.42,8.83,1.55,9999,0.11,4,Clean,0,0
4,128,Fujian,Fuzhoubaiyantan,2015120116,6.79,6.31,1.36,9999,-3,4,Clean,0,0
4,132,Liaoning,Liaoyangtangheshuiku,2015120116,-1,-1,2.1,9999,-1,2,Inconclusive,-,0
4,133,Heilongjiang,Heihe,2015120116,6.58,9.35,7,9999,0.25,8,Clean,0,0
4,134,Shandong,Zaozhuangtaierzhuang,2015120116,7.05,3.02,-1,9999,0.27,7,Clean,0,0
4,137,Henan,Nanyangtaocha,2015120116,7.95,10.49,5.9,9999,0.03,6,Clean,0,0
4,140,Yunnan,Xishuangbannaganlanba,2015120116,7.52,6.7,1.57,-1,0.14,5,Clean,0,0
4,142,Guangdong,Zhongshanhenglan,2015120116,7.26,9.06,2.1,9999,0.13,5,Clean,0,0
4,146,Yunnan,Honghezhouhekou,2015120116,8.51,7.85,1.61,2.38,0.29,5,Clean,0,0
4,147,Shandong,Linyizhongfangqiao,2015120116,8.24,12.96,3.9,4.9,0.15,5,Clean,0,0
4,149,Anhui,Chuzhouxiaoliuxiang,2015120116,7.91,9.33,3.2,3.8,0.2,6,Clean,0,0
4,150,Shandong,Linyilaogouqiao,2015120116,8.14,15.79,6.76,8.47,0.65,9,Clean,0,0
4,151,Anhui,Suzhousixiangongluqiao,2015120116,7.86,14.45,6.9,6.6,0.41,8,Clean,0,0
4,153,Jiangsu,Xuzhouxiaohongquan,2015120116,7.81,7.23,-1,-1,0.11,4,Clean,0,0
4,154,Henan,Xinyanghuaibinshuiwenzhan,2015120116,7.43,11.24,0.2,3.5,0.45,5,Clean,0,0
4,155,Anhui,Bozhouyanji,2015120116,7.61,5.2,0.06,-1,-1,5,Clean,0,0
4,156,Jiangsu,Lianyungangdaxingqiao,2015120116,8.01,7.16,3.63,5.36,0.69,8,Clean,0,0.2
4,161,Anhui,Fuyangzhangdaqiao,2015120116,7.65,4.71,2.5,2.9,0.49,9,Clean,0,0
4,162,Henan,Xinyangjiangjishuiwenzhan,2015120116,7.95,9.42,1.1,6,0.43,5,Clean,0,0
4,164,Jiangsu,Xuzhoulijiqiao,2015120116,7.63,6.56,4.74,7.86,2.08,16,Polluted,1,0
4,166,Anhui,Fuyangxuzhuang,2015120116,8.23,8.73,4.83,5.67,0.51,8,Clean,0,0
4,167,Guizhou,Chishuilianyuxi,2015120116,7.79,10.61,3.35,9999,0.27,6,Clean,0,8.4
4,168,Hubei,Ezhouqixing,2015120116,8.03,10.05,3.69,9999,0.26,6,Clean,0,0
4,173,Hunan,Changdepotou,2015120116,7.77,10.24,3.35,9999,0.15,5,Clean,0,1.2
4,175,Hunan,Changdeshahekou,2015120116,7.91,-1,0.56,9999,0.65,5,Clean,0,0
4,176,Hunan,Yiyangnanzui,2015120116,9.68,13.5,1.41,9999,0.31,14,Polluted,1,0
4,177,Yunnan,Yuxigushan,2015120116,8.81,8.63,0.62,9999,0.05,4,Clean,0,0
4,178,Ningxia,Shizuishanmahuanggou,2015120116,8.29,7.9,3.14,9999,0.42,6,Clean,0,0
4,179,Gansu,Tianshuiniubei,2015120116,7.93,8.24,1.9,9999,0.26,5,Clean,0,0
4,180,Jilin,Jianshanghuolong,2015120116,8.94,-1,-1,9999,0.28,3,Clean,0,0
4,181,Qinghai,Huangshuiminheqiao,2015120116,8.43,9,3.29,9999,2.4,14,Polluted,1,0
4,182,Neimenggu,Hulunbeiercuogang,2015120116,7.28,5.29,-1,9999,-1,4,Clean,0,1.1
4,183,Neimenggu,Hulunbeierdatieqiao,2015120116,7.3,-1,4.7,9999,0.15,5,Clean,0,0
4,184,Hunan,Yiyangwanjiazui,2015120116,8.9,10.61,2.91,9999,0.2,6,Clean,0,1.2
4,186,Jilin,Linjiangweishahe,2015120116,7.76,2.5,2.57,9999,0.21,13,Polluted,1,0
4,187,Jilin,Changbailvjiangcun,2015120116,7.22,16.3,1.27,9999,0.19,5,Clean,0,0
4,188,Jilin,Dunhuaxindian,2015120116,7.73,11.6,3.98,9999,0.05,5,Clean,0,0.2
4,189,Jilin,Xilangkou,2015120116,7.03,10.46,2.12,9999,0.39,6,Clean,0,0
4,190,Hainan,Changhuajiang,2015120116,7.23,7.42,1.36,9999,0.08,5,Clean,0,0
4,191,Heilongjiang,Hulin,2015120116,7.43,10.04,7.82,9999,0.26,8,Clean,0,0
4,192,Hainan,Haikoutieqiaocun,2015120116,7.59,6.7,6.44,9999,0.12,8,Clean,0,0
4,193,Jiangxi,Jiujiangduchang,2015120116,7.11,8.66,2.21,9999,0.15,5,Clean,0,0
4,196,Heilongjiang,Jiayin,2015120116,7.44,12.56,6.77,9999,0.22,8,Clean,0,0
4,197,Yunnan,Dalixiaoguanyi,2015120116,8.63,8.36,1.9,9999,2.65,13,Polluted,1,0
4,198,Xinjiang,Eerqisinanwanshuiwenzhan,2015120116,8,12.9,1.3,9999,-1,3,Clean,0,0
4,201,Jilin,Changchunnanlou,2015120116,7.42,4.55,10.82,9999,10.75,23,Polluted,1,0
4,203,Jiangxi,Shangraokangshan,2015120116,7.03,8.15,2.3,9999,0.23,6,Clean,0,0
4,206,Guangxi,Fangchenggangdongxing,2015120116,-1,-1,-1,0.75,-1,0,Inconclusive,-,0
4,207,Heilongjiang,Jixizhiyiqiao,2015120116,6.88,5.4,5.5,-1,0.27,9,Clean,0,0
4,208,Heilongjiang,Jixidangbizhen,2015120116,7.08,15.23,4.2,-1,0.3,7,Clean,0,0
4,209,Yunnan,Kunmingdianchinanan,2015120116,9.77,12.42,4.36,26.9,0.44,16,Polluted,1,0
4,210,Yunnan,Kunmingluojiaying,2015120116,9.68,9.64,6.6,9.1,0.2,17,Polluted,1,0
4,212,Neimenggu,Hulunbeierbeierhu,2015120116,8.58,10.98,9.07,15.7,-1,6,Clean,0,0
4,213,Heilongjiang,Mohebeijicun,2015120116,7.95,12.13,6.19,5.57,0.15,7,Clean,0,0
4,215,Heilongjiang,Fuyuan,2015120116,6.98,12.13,7.52,9999,0.23,8,Clean,0,0
4,216,Guangxi,Chongzuobajiaodianzhan,2015120116,8.17,8.71,0.63,0.74,0.02,4,Clean,0,0
4,217,Yunnan,Baoshanhongqiqiao,2015120116,7.8,7.99,0.95,4.14,0.09,4,Clean,0,0
4,218,Heilongjiang,Haerbinhulanhetieluqiao,2015120116,7.48,10.62,3.9,9999,1.33,8,Clean,0,0
4,219,Yunnan,Dalierhaijinhezhan,2015120116,8.49,9.5,4.74,5,0.41,7,Clean,0,0
5,5,Zhongqing,Zhutuo,2015120120,8.17,9.8,1.01,9999,0.25,5,Clean,0,2.7
5,8,Zhejiang,Huzhouxintanggang,2015120120,7.42,8.22,1.7,9999,0.57,6,Clean,0,0
5,12,Henan,Jiyuanxiaolangdi,2015120120,8.54,8.72,1.7,9999,0.19,5,Clean,0,0
5,14,Heilongjiang,Zhaoyuan,2015120120,-1,10.78,6.7,9999,0.34,7,Clean,0,10.6
5,16,Hunan,Yueyangchenglingji,2015120120,7.65,8.18,2.74,9999,0.35,6,Clean,0,26.3
5,18,Jiangsu,Nanjinglinshan,2015120120,8.29,8.01,2.28,9999,0.17,6,Clean,0,0
5,19,Jiangsu,Xuyi,2015120120,7.53,9.55,3.76,9999,0.23,6,Clean,0,0.3
5,20,Jiangsu,Peicang,2015120120,7.58,9.71,4.45,4.26,0.33,7,Clean,0,0
5,32,Anhui,Funanwangjiaba,2015120120,-1,-1,6.08,-1,0.81,7,Clean,0,0
5,56,Anhui,Anqingwanhekou,2015120120,7.54,8.42,3.33,9999,0.15,5,Clean,0,0
5,59,Anhui,Jieshouqidukou,2015120120,7.86,6.54,7.6,8.9,1.35,11,Polluted,1,0
5,61,Liaoning,Panjinxingan,2015120120,6.66,10.14,2.94,5.26,0.76,7,Clean,0,6.4
5,62,Yunnan,Kunmingxiyuansuidao,2015120120,8.08,9.77,4.4,9999,0.4,7,Clean,0,0
5,63,Guangdong,Guangzhouchangzhou,2015120120,6.95,4.07,2.12,9999,0.45,9,Clean,0,0.5
5,64,Guangdong,Qingyuanqixinggang,2015120120,7.17,10.56,1,0.81,0.29,5,Clean,0,2.5
5,66,Hebei,Zhangjiakoubahaoqiao,2015120120,6.96,9.59,2.98,9999,0.81,7,Clean,0,0
5,67,Jilin,Changchunsonghuajiangcun,2015120120,7.26,10.25,3,9999,0.43,6,Clean,0,1.5
5,68,Jilin,Baichengbaishatan,2015120120,7.57,10.1,3.9,9999,0.2,6,Clean,0,5.7
5,69,Heilongjiang,Tongjiang,2015120120,6.91,12.99,-1,9999,0.34,4,Clean,0,0
5,70,Liaoning,Yingkouliaohegongyuan,2015120120,6.94,-1,3.2,4.1,1.33,7,Clean,0,2.7
5,73,Beijing,Mentougouyanhecheng,2015120120,8.61,11.07,1.63,9999,0.08,4,Clean,0,0
5,74,Sichuan,Panzhihualongdong,2015120120,8.22,8.82,1.41,9999,-1,3,Clean,0,0
5,75,Hubei,Yichangnanjinguan,2015120120,7.82,8.98,0.83,9999,0.07,4,Clean,0,1.1
5,76,Jiangxi,Jiujianghexishuichang,2015120120,7.67,10.53,2.42,9999,0.17,6,Clean,0,0
5,77,Jiangsu,Wuxishazhu,2015120120,7.53,11.61,4,9999,-1,4,Clean,0,0
5,78,Anhui,Chaohuyuxikou,2015120120,7.87,9.76,3.14,3.98,-1,4,Clean,0,0
5,79,Guangxi,Wuzhoujieshou,2015120120,7.24,10.02,-1,9999,0.19,4,Clean,0,1.1
5,81,Gansu,Lanzhouxinchengqiao,2015120120,7.39,9.37,2.57,9999,0.18,6,Clean,0,0
5,83,Neimenggu,Baotouhuajiangyingzi,2015120120,7.81,12.57,5.2,9999,0.28,7,Clean,0,0
5,84,Shanxi,Yunchenghejindaqiao,2015120120,7.94,9.8,18.1,31.3,-1,12,Polluted,1,0
5,85,Shandong,Jinanbokou,2015120120,8.45,9.83,0.95,9999,0.2,5,Clean,0,0
5,97,Zhejiang,Jiaxingwangjiangjing,2015120120,7.1,4.38,5.95,5.96,1.19,12,Polluted,1,0
5,103,Jiangsu,Suzhouxishan,2015120120,8.3,6.76,3.4,9999,0.51,8,Clean,0,0
5,104,Zhejiang,Hangzhoujiukengkou,2015120120,7.42,9.94,1.43,9999,0.09,4,Clean,0,0
5,106,Anhui,Huaibeixiaowangqiao,2015120120,8.63,12.38,7.03,9999,0.19,8,Clean,0,0
5,108,Shanxi,Xinzhouwanjiazhai,2015120120,7.26,7.41,2.62,9999,0.3,7,Clean,0,0.5
5,109,Anhui,Bangbubangbuzha,2015120120,7.36,9.11,3.34,9999,0.36,6,Clean,0,0
5,110,Hunan,Changshaxingang,2015120120,5.94,7.51,1.77,9999,0.15,13,Polluted,1,13
5,111,Jiangsu,Yixinglanshanzui,2015120120,7.63,9.59,13.65,9999,0.23,12,Polluted,1,0
5,112,Jiangsu,Yangzhousanjiangying,2015120120,7.35,9.53,2.7,9999,0.04,5,Clean,0,0
5,113,Ningxia,Zhongweixindun,2015120120,8.57,9.79,3.3,9999,-1,4,Clean,0,0
5,115,Shandong,Linyiqingquansi,2015120120,7.43,8.25,-1,9999,0.53,5,Clean,0,3
5,116,Liaoning,Fushundahuofangshuiku,2015120120,7.64,11.07,2.18,9999,0.01,5,Clean,0,1.9
5,117,Sichuan,Yibinliangjianggou,2015120120,7.6,9.33,1.76,9999,0.16,5,Clean,0,0
5,118,Sichuan,Luzhoutuojiangerqiao,2015120120,7.84,7.59,2.69,9999,0.13,5,Clean,0,0
5,119,Sichuan,Leshanminjiangdaqiao,2015120120,7.7,9.33,3,9999,0.39,6,Clean,0,0
5,121,Neimenggu,Wuhaihaibowan,2015120120,8.4,10.21,4.39,9999,0.38,7,Clean,0,0
5,122,Henan,Zhoukoushenqiuzha,2015120120,7.18,5.95,6.32,6.22,1.19,12,Polluted,1,0
5,125,Hubei,Danjiangkouhujialing,2015120120,7.86,9.24,-1,9999,0.14,3,Clean,0,0
5,127,Guangxi,Pingxiangpingerguan,2015120120,7.24,8.74,1.63,9999,0.11,4,Clean,0,0
5,128,Fujian,Fuzhoubaiyantan,2015120120,6.84,6.26,1.66,9999,-3,4,Clean,0,0
5,129,Shanghai,Qingpujishuigang,2015120120,7.63,6.44,4.54,9999,1.19,10,Polluted,1,0
5,131,Guangxi,Guilinyangshuo,2015120120,7.43,6.95,0.75,9999,0.09,5,Clean,0,10.3
5,133,Heilongjiang,Heihe,2015120120,6.6,9.3,6.5,9999,0.19,8,Clean,0,0
5,134,Shandong,Zaozhuangtaierzhuang,2015120120,7.03,2.81,-1,9999,0.37,11,Polluted,1,0
5,137,Henan,Nanyangtaocha,2015120120,7.93,10.1,5.1,9999,0.06,6,Clean,0,0
5,140,Yunnan,Xishuangbannaganlanba,2015120120,7.5,6.4,1.57,-1,0.14,5,Clean,0,0
5,142,Guangdong,Zhongshanhenglan,2015120120,7.28,9.04,1.9,9999,0.25,5,Clean,0,0
5,144,Heilongjiang,Fuyuanwusuzhen,2015120120,6.87,12.03,3.72,-1,0.14,5,Clean,0,0
5,146,Yunnan,Honghezhouhekou,2015120120,8.51,7.77,1.45,2.07,0.25,5,Clean,0,0
5,147,Shandong,Linyizhongfangqiao,2015120120,7.87,12.25,4,5,0.15,5,Clean,0,0
5,149,Anhui,Chuzhouxiaoliuxiang,2015120120,7.92,9.26,3.2,3.8,0.19,6,Clean,0,0
5,150,Shandong,Linyilaogouqiao,2015120120,8.13,15.09,7.09,8.88,0.67,9,Clean,0,0
5,151,Anhui,Suzhousixiangongluqiao,2015120120,7.87,14.58,6.9,6.6,0.43,8,Clean,0,0
5,152,Jiangsu,Sihongdaqu,2015120120,7.97,8.07,4.79,6.63,0.15,6,Clean,0,0
5,153,Jiangsu,Xuzhouxiaohongquan,2015120120,7.81,7.23,-1,-1,0.1,4,Clean,0,0
5,154,Henan,Xinyanghuaibinshuiwenzhan,2015120120,7.39,11.17,0.2,3.5,0.43,5,Clean,0,0
5,155,Anhui,Bozhouyanji,2015120120,7.61,5.28,0.06,-1,-1,5,Clean,0,0
5,162,Henan,Xinyangjiangjishuiwenzhan,2015120120,7.92,9.42,1.1,5.7,0.4,5,Clean,0,0
5,164,Jiangsu,Xuzhoulijiqiao,2015120120,7.61,5.89,4.7,7.8,2.13,17,Polluted,1,0
5,166,Anhui,Fuyangxuzhuang,2015120120,8.22,8.6,4.49,5.27,0.73,8,Clean,0,0
5,167,Guizhou,Chishuilianyuxi,2015120120,7.78,10.36,3.39,9999,0.28,6,Clean,0,0.4
5,168,Hubei,Ezhouqixing,2015120120,8.07,10.23,3.69,9999,0.28,6,Clean,0,0
5,173,Hunan,Changdepotou,2015120120,7.83,10.39,4.17,9999,0.15,6,Clean,0,3
5,175,Hunan,Changdeshahekou,2015120120,7.92,-1,0.88,9999,0.58,5,Clean,0,0
5,176,Hunan,Yiyangnanzui,2015120120,9.68,13.6,1.72,9999,0.31,14,Polluted,1,0
5,177,Yunnan,Yuxigushan,2015120120,8.79,8.02,0.62,9999,0.04,4,Clean,0,0
5,178,Ningxia,Shizuishanmahuanggou,2015120120,8.28,8.27,1.47,9999,0.43,5,Clean,0,0
5,179,Gansu,Tianshuiniubei,2015120120,7.93,8.24,2.2,9999,0.24,6,Clean,0,0
5,180,Jilin,Jianshanghuolong,2015120120,8.9,-1,1.78,9999,0.26,4,Clean,0,0
5,181,Qinghai,Huangshuiminheqiao,2015120120,8.48,9.18,3.52,9999,2.36,14,Polluted,1,0
5,182,Neimenggu,Hulunbeiercuogang,2015120120,7.35,5.3,-1,9999,0.04,5,Clean,0,1.1
5,183,Neimenggu,Hulunbeierdatieqiao,2015120120,7.44,-1,4.2,9999,0.11,5,Clean,0,0
5,184,Hunan,Yiyangwanjiazui,2015120120,8.89,10.74,2.91,9999,0.11,5,Clean,0,1.2
5,185,Heilongjiang,Huma,2015120120,8.17,11.52,7.38,9999,0.35,8,Clean,0,0
5,187,Jilin,Changbailvjiangcun,2015120120,7.22,17.1,1.03,9999,0.18,5,Clean,0,0
5,188,Jilin,Dunhuaxindian,2015120120,7.7,11.36,4.07,9999,0.03,6,Clean,0,3.9
5,189,Jilin,Xilangkou,2015120120,7.02,10.37,1.97,9999,0.39,5,Clean,0,2.4
5,190,Hainan,Changhuajiang,2015120120,7.22,7.25,1.55,9999,0.11,5,Clean,0,0
5,191,Heilongjiang,Hulin,2015120120,7.43,10.07,7.73,9999,0.23,8,Clean,0,0
5,192,Hainan,Haikoutieqiaocun,2015120120,7.44,6.4,5.89,9999,0.12,7,Clean,0,0
5,193,Jiangxi,Jiujiangduchang,2015120120,7.14,8.94,2.71,9999,0.24,6,Clean,0,0
5,194,Yunnan,Dehonggazhongqiao,2015120120,7.39,8.14,3.19,9999,0.32,6,Clean,0,0
5,196,Heilongjiang,Jiayin,2015120120,7.42,10.92,6.77,9999,0.23,8,Clean,0,0
5,197,Yunnan,Dalixiaoguanyi,2015120120,8.63,8.4,1.98,9999,2.66,13,Polluted,1,0
5,198,Xinjiang,Eerqisinanwanshuiwenzhan,2015120120,8,12.9,1.1,9999,-1,3,Clean,0,0
5,199,Xinjiang,63tuanyilihedaqiao,2015120120,8.6,10.4,9.9,9999,0.12,7,Clean,0,0
5,201,Jilin,Changchunnanlou,2015120120,7.42,2.44,11.16,9999,11.18,27,Polluted,1,0
5,203,Jiangxi,Shangraokangshan,2015120120,7.04,8.12,1.5,9999,0.15,4,Clean,0,0
5,206,Guangxi,Fangchenggangdongxing,2015120120,-1,-1,-1,0.67,-1,0,Inconclusive,-,0
5,207,Heilongjiang,Jixizhiyiqiao,2015120120,6.86,4.53,5.4,-1,0.3,10,Polluted,1,0
5,208,Heilongjiang,Jixidangbizhen,2015120120,7.12,14.52,4.1,-1,0.28,7,Clean,0,0
5,209,Yunnan,Kunmingdianchinanan,2015120120,9.66,11.8,1.54,28.6,0.11,13,Polluted,1,0
5,210,Yunnan,Kunmingluojiaying,2015120120,9.5,8.94,7.16,9.08,0.2,17,Polluted,1,0
5,212,Neimenggu,Hulunbeierbeierhu,2015120120,8.59,11.21,9.56,16.3,0.03,7,Clean,0,0
5,213,Heilongjiang,Mohebeijicun,2015120120,7.95,12.11,5.77,5.82,0.18,7,Clean,0,0
5,215,Heilongjiang,Fuyuan,2015120120,6.96,12.18,7.79,9999,0.23,8,Clean,0,0
5,216,Guangxi,Chongzuobajiaodianzhan,2015120120,8.19,8.75,0.37,0.66,0.02,4,Clean,0,0
5,217,Yunnan,Baoshanhongqiqiao,2015120120,7.75,8.11,1.05,5.12,0.08,4,Clean,0,0
5,219,Yunnan,Dalierhaijinhezhan,2015120120,8.49,9,4.51,5.86,0.29,7,Clean,0,0
